Year,Month,Measurement Index,0,10,100,1100,150,20,200,300,400,5,50,500,700,900
2018,10,28,-7.21182,-3.15898,-4.3355,-2.75405,-0.169214,-1.81813,-0.12667,-0.647667,-1.33097,-4.08686,-7.4299,,-2.32345,-2.55454
2018,10,29,-5.50895,-2.48692,-3.35197,-2.75137,-0.164162,-1.56047,-0.127159,-0.64562,-1.326,-3.1999,-5.77364,,-2.31517,-2.5471
2018,10,30,-4.52817,-2.51614,-3.15032,-2.74593,-0.164325,-1.60553,-0.127485,-0.64458,-1.32064,-3.19181,-4.65113,,-2.30873,-2.5405
2018,11,0,-2.09032,-1.48906,-1.76347,-2.74669,-0.15259,-1.0843,-0.130907,-0.64289,-1.31433,-1.94457,-2.11575,-1.75129,-2.30677,-2.54133
2018,11,1,-3.54874,-0.926414,-1.55456,-2.7446,-0.14395,-0.727516,-0.137267,-0.63873,-1.30285,-1.35385,-3.62134,-1.75229,-2.30248,-2.53918
2018,11,2,-4.50561,-0.957462,-1.83029,-2.73969,-0.15161,-0.716083,-0.13042,-0.63951,-1.30379,-1.42872,-4.50004,-1.75606,-2.28923,-2.53017
2018,11,3,-4.64242,-0.944675,-1.83864,-2.73925,-0.153238,-0.701254,-0.13042,-0.640875,-1.29718,-1.42772,-4.50278,-1.7483,-2.27699,-2.52508
2018,11,4,-6.3944,-1.36018,-2.5844,-2.73413,-0.157967,-0.91574,-0.131397,-0.636471,-1.29517,-1.95369,-6.29579,-1.75305,-2.27839,-2.51622
2018,11,5,-3.24699,-1.23588,-1.92946,-2.73122,-0.155685,-0.889166,-0.129767,-0.635723,-1.29038,-1.76548,-3.12502,-1.72112,-2.27194,-2.50932
2018,11,6,-2.99704,-1.31858,-1.96727,-2.72551,-0.158782,-0.948661,-0.135148,-0.633773,-1.28214,-1.83848,-3.0105,-1.71702,-2.26187,-2.51216
2018,11,7,-1.96655,-0.909881,-1.3111,-2.72336,-0.148025,-0.722284,-0.128627,-0.632197,-1.27809,-1.35369,-2.07034,-1.70624,-2.2565,-2.50143
2018,11,8,-5.14768,-0.945285,-1.80255,-2.71506,-0.152261,-0.706322,-0.13042,-0.626623,-1.27093,-1.46951,-5.01548,-1.70325,-2.25048,-2.50196
2018,11,9,-9.47603,-1.93628,-3.60014,-2.71985,-0.159272,-1.1941,-0.128137,-0.630361,-1.26585,-2.80333,-9.29348,-1.73573,-2.23915,-2.49028
2018,11,10,-4.19619,-1.815,-2.71122,-2.71285,-0.168238,-1.29741,-0.128952,-0.624852,-1.26507,-2.39748,-4.23503,-1.69389,-2.23392,-2.48329
2018,11,11,-7.83875,-1.82922,-3.19708,-2.70712,-0.1728,-1.23899,-0.125692,-0.627891,-1.26082,-2.55345,-8.01173,-1.7053,-2.2321,-2.47712
2018,11,12,-8.81737,-2.23403,-3.61309,-2.709,-0.181929,-1.52282,-0.129768,-0.624998,-1.25162,-2.95193,-8.85539,-1.70133,-2.22268,-2.47775
2018,11,13,-14.6874,-2.30892,-4.34615,-2.7059,-0.192846,-1.57007,-0.128463,-0.622805,-1.24754,-3.07853,-14.544,-1.70317,-2.2171,-2.4744
2018,11,14,-11.5516,-2.60307,-4.60175,-2.70165,-0.205065,-1.76699,-0.126834,-0.620838,-1.24263,-3.42136,-11.4801,-1.71084,-2.20756,-2.46479
2018,11,15,-18.4083,-3.42461,-6.31145,-2.69984,-0.238955,-2.22071,-0.132377,-0.620416,-1.23734,-4.49068,-18.137,-1.67684,-2.20696,-2.46452
2018,11,16,-14.3142,-3.95243,-6.4712,-2.69332,-0.296455,-2.73847,-0.12765,-0.619197,-1.23936,-4.89684,-14.2374,-1.63465,-2.1968,-2.45434
2018,11,17,-13.4572,-3.12641,-5.64697,-2.68962,-0.303782,-2.24458,-0.133519,-0.61481,-1.23298,-3.97362,-13.3478,-1.64173,-2.19152,-2.44892
2018,11,18,-18.7035,-4.16017,-7.46845,-2.68865,-0.354581,-2.82537,-0.131887,-0.620822,-1.22214,-5.25649,-18.6066,-1.67718,-2.18385,-2.44672
2018,11,19,-16.1471,-4.89872,-7.9191,-2.68763,-0.452144,-3.43897,-0.134005,-0.614062,-1.2215,-5.99082,-16.0859,,-2.17865,-2.43976
2018,11,20,-20.2802,-5.53305,-9.04921,-2.68497,-0.581608,-3.87294,-0.136452,-0.617621,-1.21466,-6.76899,-20.1496,,-2.17012,-2.43007
2018,11,21,-20.2157,-6.39622,-9.91018,-2.68255,-0.785388,-4.5555,-0.138897,-0.614582,-1.21199,-7.61888,-20.1324,,-2.1676,-2.43202
2018,11,22,-18.9403,-6.67459,-9.75474,-2.67619,-1.00945,-4.91027,-0.142318,-0.60943,-1.20635,-7.8411,-18.949,,-2.16118,-2.4254
2018,11,23,-17.6714,-6.51831,-9.444,-2.67416,-1.21935,-4.91017,-0.141342,-0.607724,-1.20257,-7.63478,-17.5556,,-2.15693,-2.41916
2018,11,24,-5.60627,-4.45507,-5.74167,-2.66629,-1.30061,-3.76747,-0.14786,-0.601626,-1.19576,-5.0434,-5.58233,,-2.14918,-2.41476
2018,11,25,-4.27034,-2.89128,-3.61366,-2.66996,-1.09269,-2.51769,-0.145091,-0.606716,-1.19742,-3.42761,-4.49255,,-2.14684,-2.41336
2018,11,26,-10.367,-3.36197,-4.76383,-2.66387,-0.961229,-2.64737,-0.145415,-0.601724,-1.19086,-4.09185,-10.243,,-2.13652,-2.40781
2018,11,27,-12.946,-3.64604,-5.17296,-2.66471,-0.999718,-2.78776,-0.143623,-0.601286,-1.18861,-4.51219,-12.3412,,-2.12847,-2.40698
2018,11,28,-17.4363,-5.1186,-7.03897,-2.65882,-1.15544,-3.79081,-0.149653,-0.600407,-1.18235,-6.19289,-17.1869,,-2.12632,-2.39735
2018,11,29,-16.2109,-5.52357,-7.51847,-2.65082,-1.41544,-4.24721,-0.14884,-0.599221,-1.1744,-6.53753,-16.1085,,-2.12273,-2.38871
2018,12,0,-15.3097,-5.8224,-7.90031,-2.65581,-1.63668,-4.5403,-0.151609,-0.596439,-1.16943,-6.81154,-15.1876,-1.58477,-2.11817,-2.3859
2018,12,1,-12.6397,-5.17583,-6.92453,-2.64705,-1.78615,-4.22621,-0.151771,-0.596032,-1.16831,-5.99842,-12.5766,-1.57888,-2.11046,-2.38454
2018,12,2,-9.70119,-4.54836,-5.97848,-2.64185,-1.79113,-3.82803,-0.160737,-0.595562,-1.16623,-5.22742,-9.71362,-1.62137,-2.102,-2.3833
2018,12,3,-21.0191,-4.61788,-7.48085,-2.64149,-1.74011,-3.66325,-0.158131,-0.593921,-1.16021,-5.56921,-20.8818,-1.61525,-2.09741,-2.37392
2018,12,4,-13.0599,-5.16109,-7.10448,-2.63537,-1.89093,-4.16891,-0.161715,-0.592067,-1.16123,-6.00951,-12.9968,-1.61735,-2.09183,-2.37391
2018,12,5,-19.3827,-5.42729,-7.59865,-2.63706,-1.9915,-4.29682,-0.171171,-0.595285,-1.15544,-6.38829,-19.1419,-1.60102,-2.09285,-2.36435
2018,12,6,-18.2069,-5.86067,-8.14669,-2.63478,-2.14103,-4.66221,-0.180299,-0.593124,-1.15024,-6.84177,-18.1507,-1.58139,-2.08245,-2.36017
2018,12,7,-24.9454,-7.06407,-9.89474,-2.62695,-2.37537,-5.4237,-0.19089,-0.587012,-1.14849,-8.29395,-24.9452,-1.59277,-2.0781,-2.35961
2018,12,8,-29.3746,-8.35583,-11.7678,-2.62792,-2.78664,-6.42597,-0.203599,-0.588362,-1.14463,-9.70698,-29.1568,-1.60724,-2.0685,-2.3496
2018,12,9,-29.0554,-9.25686,-12.768,-2.62457,-3.33081,-7.25717,-0.249382,-0.592848,-1.1404,-10.6022,-28.7985,-1.57211,-2.0698,-2.35216
2018,12,10,-22.5653,-9.00633,-12.0534,-2.62276,-3.80631,-7.36266,-0.320879,-0.589287,-1.1354,-10.1382,-22.4354,-1.53557,-2.06413,-2.34699
2018,12,11,-18.5708,-8.43897,-11.0419,-2.6199,-4.02703,-7.05515,-0.460077,-0.583193,-1.13013,-9.43869,-18.5682,-1.51374,-2.05551,-2.33872
2018,12,12,-11.0735,-7.25772,-8.98357,-2.61492,-4.03161,-6.36629,-0.656663,-0.58581,-1.13061,-7.98668,-11.0675,-1.50243,-2.05107,-2.33433
2018,12,13,-6.65096,-5.67044,-6.6917,-2.61251,-3.7304,-5.22609,-0.823518,-0.587337,-1.13135,-6.20199,-6.67492,-1.51502,-2.04725,-2.33143
2018,12,14,-6.55776,-4.63873,-5.5058,-2.60769,-3.27116,-4.3263,-0.902919,-0.588913,-1.12471,-5.15922,-6.66339,-1.4865,-2.0411,-2.32482
2018,12,15,-10.1377,-5.0287,-6.25826,-2.60798,-2.93851,-4.35957,-0.912605,-0.58243,-1.12122,-5.73764,-10.2095,-1.50644,-2.03818,-2.32329
2018,12,16,-3.44753,-4.13906,-4.58787,-2.61162,-2.8101,-3.89196,-0.918707,-0.582283,-1.11968,-4.57045,-3.56341,-1.51024,-2.02938,-2.32129
2018,12,17,-11.5277,-4.35639,-5.83143,-2.60273,-2.5835,-3.74715,-0.934946,-0.585468,-1.11742,-5.09619,-11.5844,-1.49698,-2.02244,-2.31699
2018,12,18,-15.8331,-5.68656,-7.59896,-2.59848,-2.67441,-4.64493,-0.938922,-0.583941,-1.11016,-6.59786,-15.6814,-1.4975,-2.02606,-2.31516
2018,12,19,-14.5359,-5.90083,-7.70908,-2.59701,-2.9873,-4.98917,-1.00536,-0.586005,-1.10689,-6.71998,-14.4265,-1.48132,-2.01358,-2.31135
2018,12,20,-14.1201,-5.99014,-7.75937,-2.58856,-3.20361,-5.12721,-1.11016,-0.586182,-1.11035,-6.77419,-14.0366,-1.47768,-2.01619,-2.30424
2018,12,21,-11.9993,-5.49794,-7.18057,-2.58404,-3.30085,-4.84677,-1.22778,-0.586345,-1.11263,-6.18322,-11.941,-1.46961,-2.01765,-2.30095
2018,12,22,-14.7132,-6.23209,-8.25004,-2.58657,-3.37514,-5.26691,-1.33137,-0.584753,-1.10326,-7.07895,-14.6146,-1.49125,-2.0073,-2.29287
2018,12,23,-13.4644,-6.29725,-8.20012,-2.57794,-3.55546,-5.41789,-1.44204,-0.589336,-1.1078,-7.12629,-13.4852,-1.50271,-2.00546,-2.29485
2018,12,24,-17.3353,-7.27598,-9.52569,-2.58368,-3.74106,-6.03247,-1.5713,-0.5862,-1.09451,-8.25881,-17.3343,-1.47231,-1.99512,-2.2861
2018,12,25,-20.5464,-8.57176,-11.2371,-2.57994,-4.13136,-7.04463,-1.72348,-0.590051,-1.09361,-9.67738,-20.4635,-1.46134,-1.98742,-2.28418
2018,12,26,-20.0656,-8.9708,-11.5751,-2.57806,-4.60781,-7.52395,-1.94316,-0.588816,-1.09006,-10.0149,-19.9933,-1.47281,-1.99013,-2.27808
2018,12,27,-22.8365,-10.0484,-12.8975,-2.57054,-5.06517,-8.35462,-2.21086,-0.587175,-1.09003,-11.2407,-22.7308,-1.47503,-1.98023,-2.27557
2018,12,28,-22.1328,-9.40677,-12.3285,-2.56747,-5.48451,-8.1434,-2.51508,-0.59441,-1.08818,-10.4284,-22.0708,-1.46802,-1.97541,-2.27393
2018,12,29,-25.851,-10.9925,-14.5142,-2.56069,-5.85568,-9.17159,-2.80813,-0.595546,-1.08868,-12.2896,-25.7559,,-1.96783,-2.26859
2018,12,30,-26.8879,-11.6643,-15.4135,-2.56045,-6.45592,-9.83264,-3.13895,-0.606488,-1.08585,-12.9728,-26.8161,,-1.96695,-2.26348
2019,1,0,-29.564,-12.6212,-16.4952,-2.5547,-7.05097,-10.6412,-3.52345,-0.627143,-1.07581,-13.9983,-29.4259,-1.46815,-1.95534,-2.264
2019,1,1,-26.1482,-12.9289,-16.4662,-2.55548,-7.60988,-11.1273,-3.93461,-0.655987,-1.07719,-14.1683,-26.0666,-1.46436,-1.96365,-2.25303
2019,1,2,-32.7794,-14.0204,-18.0876,-2.55227,-8.07878,-11.842,-4.34449,-0.706891,-1.07306,-15.5286,-32.7188,-1.46768,-1.95379,-2.25208
2019,1,3,-30.2036,-14.7514,-18.334,-2.54605,-8.68892,-12.7106,-4.74887,-0.762438,-1.07181,-16.0684,-30.0062,-1.45974,-1.95087,-2.24369
2019,1,4,-24.0704,-13.3747,-16.1552,-2.55055,-9.01224,-12.0064,-5.17744,-0.838324,-1.06808,-14.396,-23.9691,-1.472,-1.94714,-2.24824
2019,1,5,-28.6482,-14.3565,-17.652,-2.54831,-9.10582,-12.4931,-5.48867,-0.92943,-1.07169,-15.6667,-28.5669,-1.47127,-1.94189,-2.24277
2019,1,6,-21.9886,-14.0878,-16.6455,-2.54177,-9.43347,-12.6501,-5.75806,-1.03872,-1.06419,-15.0761,-21.9877,-1.45087,-1.93908,-2.2399
2019,1,7,-21.4979,-13.0058,-15.2566,-2.54471,-9.45358,-11.9051,-6.02018,-1.16207,-1.06305,-13.9086,-21.4459,-1.44459,-1.93276,-2.23637
2019,1,8,-16.4888,-12.3551,-13.956,-2.53383,-9.31715,-11.5033,-6.1698,-1.2979,-1.07186,-13.0706,-16.5156,-1.45658,-1.93058,-2.23574
2019,1,9,-11.6505,-10.6535,-11.6046,-2.53294,-8.97672,-10.3055,-6.22309,-1.44032,-1.06526,-11.1358,-11.7005,-1.40813,-1.92915,-2.22447
2019,1,10,-10.7387,-9.61989,-10.3716,-2.52663,-8.43892,-9.39049,-6.16414,-1.58462,-1.07474,-10.0749,-10.8039,-1.40258,-1.92333,-2.22213
2019,1,11,-16.7802,-9.90478,-11.2432,-2.5283,-7.97188,-9.22869,-6.00044,-1.72119,-1.08113,-10.6766,-16.8668,-1.42087,-1.91759,-2.21736
2019,1,12,-22.2294,-11.9201,-14.0345,-2.52276,-7.9831,-10.5597,-5.86093,-1.84571,-1.08716,-12.9421,-22.1869,-1.45163,-1.9174,-2.21578
2019,1,13,-19.003,-10.9146,-12.7188,-2.5225,-8.22823,-10.1858,-5.89203,-1.95815,-1.1022,-11.6387,-18.9552,-1.42637,-1.90917,-2.21104
2019,1,14,-22.7106,-11.5725,-13.9282,-2.52183,-8.29807,-10.4418,-5.97238,-2.05896,-1.11956,-12.5692,-22.6433,-1.42131,-1.90516,-2.21365
2019,1,15,-27.0825,-13.0593,-15.8329,-2.50916,-8.6321,-11.5133,-6.07681,-2.15533,-1.14388,-14.2094,-26.9339,-1.41407,-1.90913,-2.19896
2019,1,16,-30.6368,-14.3374,-17.6347,-2.50261,-9.15503,-12.4873,-6.28223,-2.25438,-1.17197,-15.641,-30.4365,-1.40208,-1.90255,-2.2043
2019,1,17,-33.829,-16.0698,-19.9486,-2.50251,-9.86839,-13.8646,-6.57947,-2.35314,-1.19896,-17.5337,-33.6524,-1.41812,-1.89266,-2.19933
2019,1,18,-31.2105,-16.9494,-20.6652,-2.50232,-10.6886,-14.8389,-6.97718,-2.4567,-1.22921,-18.2902,-31.1237,-1.42312,-1.89229,-2.1934
2019,1,19,-28.0324,-16.4293,-19.6413,-2.49705,-11.284,-14.748,-7.45612,-2.58023,-1.2726,-17.5772,-27.8479,-1.43092,-1.88365,-2.18564
2019,1,20,-29.3909,-16.7739,-20.1657,-2.50296,-11.6372,-14.9965,-7.85189,-2.71089,-1.31148,-18.0235,-29.2504,-1.4338,-1.88081,-2.18573
2019,1,21,-24.5472,-16.3701,-19.1216,-2.50121,-11.9707,-14.9543,-8.19564,-2.86522,-1.35595,-17.376,-24.5291,-1.43438,-1.88044,-2.18401
2019,1,22,-22.2343,-15.3055,-17.5112,-2.49031,-11.9699,-14.2672,-8.47049,-3.02726,-1.40496,-16.1312,-22.1278,-1.42123,-1.87643,-2.1742
2019,1,23,-19.4725,-14.2653,-15.9868,-2.4884,-11.7224,-13.5161,-8.59951,-3.19616,-1.45276,-14.9531,-19.5081,-1.4295,-1.88076,-2.17355
2019,1,24,-19.1418,-13.5322,-15.1931,-2.48158,-11.3664,-12.8688,-8.60872,-3.36131,-1.51088,-14.2162,-19.078,-1.45144,-1.8695,-2.16413
2019,1,25,-26.24,-15.1144,-16.7706,-2.48149,-12.0155,-13.7371,-8.76827,-3.78819,-1.58039,-16.3,-25.4867,-1.49601,-1.8632,-2.15907
2019,1,26,-26.7839,-16.5757,-18.4808,,-12.5368,-14.8038,-9.04198,-3.91489,-1.63798,-17.914,-26.4365,-1.51057,-1.86429,-2.15946
2019,1,27,-28.9162,-17.6786,-20.1688,,-13.0678,-15.5904,-9.36272,-4.04799,-1.7148,-19.2305,-28.9858,-1.51796,-1.85749,-2.15428
2019,1,28,-30.1021,-18.2327,-21.0232,,-13.0751,-16.2052,-9.69275,-4.19565,-1.787,-19.7231,-30.1152,,-1.8604,
2019,1,29,-27.4698,-18.7673,-21.1804,,,-16.8765,,,-1.8617,-20.0448,-27.4919,,,
2019,1,30,-8.1428,-14.4008,-14.5706,,,-14.4495,,,-1.94502,-14.5168,-8.29245,,,
2019,2,0,-16.4524,-13.4942,-14.5559,-2.48081,-12.1689,-13.0596,-9.71538,-4.35013,-2.02605,-14.1544,-16.6192,-1.56189,-1.86174,-2.14941
2019,2,1,-10.6338,-12.6699,-12.5709,-2.48173,-11.5859,-12.5506,-9.48508,-4.50265,-2.10791,-13.0127,-10.7293,-1.56338,-1.86266,-2.14887
2019,2,2,-16.5739,-12.5131,-13.1723,-2.47412,-10.9927,-12.0426,-9.23256,-4.63531,-2.19594,-13.1811,-16.5421,-1.59732,-1.85695,-2.14555
2019,2,3,-20.6777,-13.9057,-15.2403,-2.47793,-10.8561,-12.8281,-8.99777,-4.73727,-2.286,-14.9024,-20.5908,-1.63851,-1.85939,-2.14302
2019,2,4,-25.0338,-14.9188,-16.9626,-2.46863,-11.1101,-13.5432,-8.93616,-4.81778,-2.3764,-16.1221,-24.8683,-1.66898,-1.85763,-2.1379
2019,2,5,-29.2972,-16.7473,-19.4795,-2.47043,-11.6397,-14.8862,-9.03835,-4.88547,-2.4649,-18.1932,-29.091,-1.72303,-1.85424,-2.13684
2019,2,6,-29.0257,-17.8223,-20.5514,-2.46615,-12.368,-15.8729,-9.31153,-4.95654,-2.55288,-19.2904,-28.7663,-1.75095,-1.8635,-2.13355
2019,2,7,-27.3093,-18.2858,-20.7873,-2.4611,-13.0081,-16.501,-9.67927,-5.03812,-2.63719,-19.5591,-27.3596,-1.7881,-1.86629,-2.13024
2019,2,8,-15.6146,-15.4187,-16.2831,-2.4617,-13.1702,-14.9763,-10.0282,-5.14417,-2.71945,-15.885,-15.6078,-1.81943,-1.87227,-2.13381
2019,2,9,-24.2486,-15.9201,-17.1786,-2.45334,-12.7828,-15.1384,-10.1436,-5.38628,-2.88075,-16.955,-23.5045,-1.89922,-1.87795,-2.13092
2019,2,10,-23.7573,-16.3423,-18.0421,-2.45224,-12.9684,-15.6207,-10.2289,-5.5063,-2.96683,-17.3772,-23.6176,-1.94441,-1.88527,-2.12336
2019,2,11,-22.1604,-16.9645,-18.4332,-2.45268,-13.0424,-15.1644,-10.3534,-5.61915,-3.05403,-18.0385,-21.9858,-1.99339,-1.88857,-2.12258
2019,2,12,-20.6043,-16.1337,-17.3431,-2.44891,-13.0442,-15.6756,-10.4255,-5.72739,-3.13881,-17.0237,-20.4642,-2.04331,-1.89573,-2.11997
2019,2,13,-24.6861,-17.1357,-18.6833,-2.44887,-13.2702,-16.1597,-10.5157,-5.83698,-3.22945,-18.3439,-24.4185,-2.09062,-1.90747,-2.11632
2019,2,14,-21.6404,-17.6118,-18.8204,-2.45092,-13.3719,-15.6095,-10.6566,-5.94482,-3.31484,-18.7375,-22.2289,-2.13876,-1.91015,-2.11674
2019,2,15,-16.1699,-16.3502,-16.9501,-2.44032,-12.9969,-13.9736,-10.7207,-6.04798,-3.40578,-16.9795,-16.3296,-2.17478,-1.92242,-2.11872
2019,2,16,-13.1512,-14.0787,-14.3279,-2.4332,-12.4759,-13.3133,-10.5942,-6.15208,-3.49226,-14.4359,-13.1964,-2.23952,-1.94084,-2.12313
2019,2,17,-19.2669,-13.5698,-15.2885,-2.42965,-12.3508,-14.1624,-10.5658,-6.37878,-3.75214,-14.0705,-19.1915,-2.2916,-1.9474,-2.12398
2019,2,18,-25.1707,-15.3375,-17.2801,-2.43073,-13.1635,-15.9684,-11.0958,-6.62153,-4.00119,-16.4816,-24.8831,-2.40332,-1.97276,-2.11874
2019,2,19,-25.3696,-16.9482,-18.6808,-2.42935,-13.5521,-15.9678,-11.1194,-6.72041,-4.08103,-18.227,-24.9534,-2.57083,-2.01905,-2.12103
2019,2,20,-25.2317,-17.4717,-19.2228,-2.42743,-13.3978,-15.3353,-11.0908,-6.80819,-4.15684,-18.6775,-24.9858,-2.62271,-2.0358,-2.12282
2019,2,21,-23.1936,-17.7062,-18.9511,-2.43021,-13.0404,-15.2486,-10.9417,-6.89074,-4.23653,-18.7759,-22.9438,-2.67619,-2.05318,-2.12418
2019,2,22,-20.8145,-16.9008,-18.0104,,-12.6751,-13.8605,-10.8428,-6.95354,-4.31263,-17.7593,-20.4798,-2.73798,-2.06961,-2.13408
2019,2,23,-18.6972,-16.0632,-16.9527,,-12.781,-14.2385,,,,-16.8158,-18.4867,-2.79596,-2.08981,-2.13358
2019,2,24,-16.217,-15.9344,-16.5418,,,-14.7523,,,,-16.5518,-16.5083,,,
2019,2,25,-14.4819,-14.0146,-14.3798,,,,,,,-14.45,-14.4118,,,
2019,2,26,-21.7035,-15.1264,-16.2705,,,,,,,-16.0144,-21.5584,,,
2019,2,27,-19.7911,-15.6063,-16.6658,,,,,,,-16.3633,-19.6774,,,
2019,3,0,-18.2268,-14.8756,-15.7552,-2.42706,-12.814,-14.2976,-10.8648,-7.0096,-4.39219,-15.5195,-18.1104,-2.85568,-2.10629,-2.14112
2019,3,1,-19.8693,-15.2712,-16.2531,-2.42459,-12.7336,-14.4243,-10.8627,-7.06167,-4.46551,-16.121,-19.5238,-2.91525,-2.13274,-2.14071
2019,3,2,-18.1676,-15.1379,-15.9339,-2.42429,-12.7697,-14.4171,-10.8605,-7.11149,-4.54298,-15.8982,-17.81,-2.976,-2.15278,-2.14336
2019,3,3,-17.3683,-14.9568,-15.6732,-2.42604,-12.7304,-14.2992,-10.8736,-7.16277,-4.61359,-15.6508,-17.7678,-3.03268,-2.17335,-2.14642
2019,3,4,-22.3519,-15.3083,-16.4627,-2.42598,-12.6849,-14.4251,-10.8665,-7.21214,-4.68371,-16.1721,-21.9513,-3.09418,-2.19884,-2.15475
2019,3,5,-24.4747,-16.1554,-18.112,-2.42543,-12.862,-15.0435,-10.8787,-7.25965,-4.74999,-17.1574,-24.3232,-3.15553,-2.2206,-2.1641
2019,3,6,-24.3254,-16.7433,-18.644,-2.42022,-13.1889,-15.6463,-11.3184,-7.48789,-5.00314,-17.7893,-24.1377,-3.38054,-2.29372,-2.18083
2019,3,7,-23.1693,-17.1354,-18.2329,-2.43041,-13.6758,-15.8663,-11.4649,-7.56426,-5.06499,-18.1161,-22.6282,-3.43273,-2.3172,-2.18091
2019,3,8,-21.9619,-16.8594,-18.0904,-2.42886,-13.768,-15.731,-11.5478,-7.63905,-5.12901,-17.8015,-21.6471,-3.48995,-2.3477,-2.18938
2019,3,9,-18.9529,-16.4907,-17.622,-2.43012,-13.5669,-14.4205,-11.4666,-7.70724,-5.19231,-17.177,-19.0827,-3.54777,-2.37141,-2.20484
2019,3,10,-14.0734,-14.5482,-15.0051,-2.43046,-13.0947,-13.768,-11.3016,-7.75651,-5.25705,-14.9276,-14.2115,-3.60384,-2.39734,-2.20931
2019,3,11,-14.9082,-13.9126,-14.4296,-2.43118,-12.7842,-14.0043,-11.1799,-7.79272,-5.31906,-14.3343,-14.7862,-3.6515,-2.42565,-2.21638
2019,3,12,-14.8742,-14.6925,-15.0061,-2.43449,-12.7221,-14.2889,-11.1214,-7.81706,-5.38187,-15.4978,-15.9136,-3.7081,-2.456,-2.22423
2019,3,13,-14.5081,-14.9259,-15.0681,-2.43648,-12.5531,-13.2673,-10.9782,-7.84369,-5.43815,-15.6026,-15.3556,-3.77002,-2.48357,-2.23829
2019,3,14,-6.68316,-13.0683,-12.3384,-2.44267,-11.8898,-11.6557,-10.6613,-7.83934,-5.49213,-13.1405,-6.90223,-3.83439,-2.5119,-2.25
2019,3,15,-5.89594,-11.1922,-10.0238,-2.4419,-11.2181,-11.2575,-10.3554,-7.81959,-5.54315,-11.2867,-5.81592,-3.87951,-2.53956,-2.2569
2019,3,16,-12.9081,-11.1528,-11.1199,-2.44368,-11.1244,-12.6283,-10.2741,-7.79753,-5.5918,-11.5564,-12.8957,-3.93073,-2.56528,-2.26451
2019,3,17,-19.2251,-13.5937,-14.305,-2.44386,-11.5216,-13.4112,-10.3544,-7.78843,-5.62964,-14.6222,-18.7348,-3.97852,-2.59561,-2.27536
2019,3,18,-17.5811,-14.2259,-14.9527,-2.44816,-11.7235,-13.0742,-10.4181,-7.79035,-5.67043,-14.9979,-17.1583,-4.03021,-2.62323,-2.28478
2019,3,19,-17.8003,-13.6554,-14.561,-2.452,-11.8509,-13.2356,-10.4577,-7.80372,-5.70528,-14.3832,-17.5063,-4.0809,-2.6576,-2.29797
2019,3,20,-12.586,-13.6198,-13.8165,-2.45467,-11.7003,-12.3639,-10.4245,-7.81619,-5.73815,-14.0786,-12.2413,-4.12815,-2.68421,-2.31051
2019,3,21,-17.5517,-12.5845,-13.8026,-2.45841,-11.7785,-13.1693,-10.4655,-7.83222,-5.76795,-13.1532,-17.1729,-4.17201,-2.71449,-2.32518
2019,3,22,-16.7586,-13.8265,-14.8457,-2.46355,-11.8583,-13.0463,-10.5091,-7.84914,-5.80343,-14.5307,-16.413,-4.2156,-2.74906,-2.33771
2019,3,23,-20.9733,-13.6745,-15.2187,-2.47158,-12.0783,-13.5759,-10.6226,-7.87212,-5.83779,-14.4568,-20.66,-4.2595,-2.77755,-2.3512
2019,3,24,-20.4121,-14.3541,-16.1937,-2.46985,-12.2696,-13.4835,-10.707,-7.90432,-5.87189,-15.1741,-20.1396,-4.29781,-2.81028,-2.36206
2019,3,25,-15.4627,-14.0245,-14.9495,-2.48305,-12.2833,-13.5921,-10.7364,-7.93553,-5.90372,-14.6838,-15.3119,-4.3429,-2.84139,-2.37444
2019,3,26,-12.8493,-14.1649,-14.6724,,-12.0063,-11.8248,-10.5677,-7.96009,-5.93859,-14.7946,-12.1766,-4.38676,-2.87314,-2.39081
2019,3,27,-2.77411,-11.1095,-10.065,,-11.2731,-11.2915,-10.3464,-7.96064,-5.97288,-10.8719,-2.56418,-4.42574,-2.90145,-2.40425
2019,3,28,-17.4589,-11.4931,-12.5404,,-11.3924,-12.7087,-10.3526,,,-12.1752,-16.8878,,-2.92996,-2.41657
2019,3,29,-18.4297,-13.5575,-15.1052,,-11.6575,-12.5956,,,,-14.4559,-17.9396,,,
2019,3,30,-15.6663,-13.0337,-13.9302,,,,,,,-13.6709,-14.941,,,
2019,4,0,-15.1678,-13.28,-14.03,-2.4826,-11.6871,-12.7586,-10.3925,-7.9645,-6.00206,-13.926,-14.7701,-4.46229,-2.96718,-2.43254
2019,4,1,-11.7483,-12.4159,-12.7006,-2.48991,-11.6156,-12.2571,-10.417,-7.96894,-6.03439,-12.8326,-11.3961,-4.49752,-2.9925,-2.44794
2019,4,2,-3.55627,-9.64725,-9.09469,-2.49661,-11.2245,-10.709,-10.3678,-7.98214,-6.06651,-9.22852,-3.34215,-4.53697,-3.02307,-2.468
2019,4,3,-10.5134,-8.69205,-9.21647,-2.49762,-10.3597,-9.2494,-10.1348,-7.98577,-6.09724,-8.94091,-10.4346,-4.57181,-3.05356,-2.47954
2019,4,4,-16.0884,-10.8765,-11.9881,-2.50298,-10.0886,-10.4004,-9.78895,-7.98434,-6.11748,-11.7226,-15.8249,-4.61114,-3.08616,-2.49745
